time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-13T05:26:40.540Z,35.781,-117.5936667,7.27,0.84,ml,12,129,0.03481,0.19,ci,ci39229080,2019-12-13T05:30:13.292Z,"17km W of Searles Valley, CA",earthquake,0.48,1.06,0.085,9,automatic,ci,ci
2019-12-13T05:24:20.180Z,35.713,-117.5456667,4.28,1.64,ml,27,70,0.09275,0.21,ci,ci39229072,2019-12-13T05:28:21.274Z,"14km WSW of Searles Valley, CA",earthquake,0.36,0.94,0.165,24,automatic,ci,ci
2019-12-13T05:24:18.070Z,35.7163333,-117.5516667,3.1,1.01,ml,24,61,0.09515,0.17,ci,ci39229064,2019-12-13T05:28:03.270Z,"14km WSW of Searles Valley, CA",earthquake,0.28,0.66,0.226,2,automatic,ci,ci
2019-12-13T05:22:51.180Z,33.5151667,-116.4128333,15.94,0.69,ml,23,82,0.1028,0.23,ci,ci39229056,2019-12-13T05:26:19.827Z,"19km SSW of La Quinta, CA",earthquake,0.4,0.84,0.137,13,automatic,ci,ci
2019-12-13T04:58:57.000Z,35.9208333,-117.7208333,3.81,0.99,ml,14,52,0.06324,0.11,ci,ci39229048,2019-12-13T05:02:31.990Z,"17km E of Little Lake, CA",earthquake,0.2,0.62,0.129,13,automatic,ci,ci
2019-12-13T04:51:17.310Z,58.1117,-154.5982,88.1,2.7,ml,,,,0.54,ak,ak019fxy64ls,2019-12-13T05:05:40.040Z,"73km NNW of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-13T04:45:13.440Z,46.8981667,-112.523,12.05,1.31,ml,11,110,0.108,0.15,mb,mb80374969,2019-12-13T15:45:42.720Z,"13km ESE of Lincoln, Montana",earthquake,0.56,0.46,0.198,2,reviewed,mb,mb
2019-12-13T04:39:15.961Z,39.4015,72.6407,10,4.9,mb,,76,0.652,1.43,us,us60006qwu,2019-12-13T05:01:18.040Z,"63km SW of Sary-Tash, Kyrgyzstan",earthquake,4.4,1,0.077,53,reviewed,us,us
2019-12-13T04:35:31.360Z,35.729,-117.54,10.8,0.87,ml,9,136,0.09838,0.22,ci,ci39229032,2019-12-13T15:04:05.662Z,"13km WSW of Searles Valley, CA",earthquake,0.66,1.82,0.187,10,reviewed,ci,ci
2019-12-13T04:32:02.410Z,34.0768333,-117.2903333,15.3,1.59,ml,64,23,0.06311,0.18,ci,ci39229024,2019-12-13T12:34:34.753Z,"2km E of Colton, CA",earthquake,0.2,0.35,0.14,27,automatic,ci,ci
2019-12-13T04:26:43.470Z,35.6196667,-117.4461667,6.37,1.56,ml,23,77,0.03558,0.16,ci,ci39229016,2019-12-13T15:04:43.770Z,"17km SSW of Searles Valley, CA",earthquake,0.28,0.52,0.137,22,reviewed,ci,ci
2019-12-13T04:24:18.680Z,19.2143326,-155.3918304,31.23,2.36,ml,56,156,0.08859,0.13,hv,hv71277046,2019-12-13T04:39:09.040Z,"9km E of Pahala, Hawaii",earthquake,0.5,0.6,2.79,16,automatic,hv,hv
2019-12-13T04:15:21.760Z,33.4968333,-116.7861667,6.35,0.81,ml,34,38,0.01951,0.14,ci,ci39229008,2019-12-13T15:04:47.080Z,"10km NE of Aguanga, CA",earthquake,0.16,0.53,0.132,27,reviewed,ci,ci
2019-12-13T04:14:58.205Z,61.3256,-151.8821,101.4,2.2,ml,,,,0.56,ak,ak019fxxyab5,2019-12-13T04:30:41.040Z,"77km NNW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-13T04:07:17.160Z,35.821,-98.1015,6.76,1.63,ml,47,46,0.1619682163,0.21,ok,ok2019yimf,2019-12-13T14:28:06.482Z,"15km WSW of Kingfisher, Oklahoma",earthquake,,0.6,0.23,15,reviewed,ok,ok
2019-12-13T03:45:13.530Z,38.7949982,-122.7223358,1.33,1.03,md,13,104,0.005369,0.07,nc,nc73314146,2019-12-13T04:02:03.010Z,"3km S of Cobb, CA",earthquake,0.3,0.49,0.08,4,automatic,nc,nc
2019-12-13T03:40:27.740Z,33.5806667,-116.8101667,4.85,1.33,ml,57,38,0.04059,0.19,ci,ci39229000,2019-12-13T15:04:52.380Z,"13km WNW of Anza, CA",earthquake,0.19,0.54,0.15,27,reviewed,ci,ci
2019-12-13T03:31:04.050Z,19.4525,-67.4881,30,3.2,md,12,310,1.0546,0.29,pr,pr2019347000,2019-12-13T07:20:08.121Z,"113km NNW of San Antonio, Puerto Rico",earthquake,1.95,19.48,0.37,11,reviewed,pr,pr
2019-12-13T03:15:38.900Z,35.902,-117.7425,8.93,0.53,ml,9,116,0.07721,0.08,ci,ci39228984,2019-12-13T15:04:52.667Z,"15km ESE of Little Lake, CA",earthquake,0.29,0.71,0.245,6,reviewed,ci,ci
2019-12-13T03:09:51.470Z,33.501,-116.5136667,13.96,0.53,ml,24,65,0.05818,0.19,ci,ci39228976,2019-12-13T15:05:57.840Z,"16km ESE of Anza, CA",earthquake,0.39,0.58,0.259,8,reviewed,ci,ci
2019-12-13T03:07:09.790Z,38.8336678,-122.8099976,1.9,0.82,md,12,96,0.01026,0.01,nc,nc73314136,2019-12-13T03:15:06.265Z,"8km W of Cobb, CA",earthquake,0.36,0.56,0.07,2,automatic,nc,nc
2019-12-13T03:04:42.650Z,33.4885,-116.4665,14.39,0.89,ml,26,67,0.04872,0.19,ci,ci39228968,2019-12-13T15:05:07.667Z,"21km ESE of Anza, CA",earthquake,0.32,0.55,0.134,25,reviewed,ci,ci
2019-12-13T02:51:00.990Z,37.2678,-116.5928,20,0.5,ml,6,204.37,0.13,0.04,nn,nn00712964,2019-12-13T04:28:04.866Z,"42km NNE of Beatty, Nevada",earthquake,,2,,,automatic,nn,nn
2019-12-13T02:42:55.660Z,38.8146667,-122.8068314,1.45,0.55,md,9,98,0.009076,0.02,nc,nc73314131,2019-12-13T02:51:05.121Z,"6km NW of The Geysers, CA",earthquake,0.37,0.68,,1,automatic,nc,nc
2019-12-13T02:33:58.360Z,32.66,-115.6026667,1.92,1.47,ml,11,181,0.09341,0.2,ci,ci39228960,2019-12-13T15:05:33.727Z,"9km N of Progreso, B.C., MX",earthquake,0.92,0.68,0.207,18,reviewed,ci,ci
2019-12-13T02:32:18.163Z,63.4812,-146.9635,15.6,1.8,ml,,,,0.43,ak,ak019fxwv6vq,2019-12-13T02:37:03.870Z,"86km SW of Delta Junction, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-13T02:31:48.730Z,35.6368333,-117.461,5.09,0.87,ml,14,128,0.04522,0.18,ci,ci39228952,2019-12-13T02:35:16.126Z,"15km SSW of Searles Valley, CA",earthquake,0.37,0.62,0.136,9,automatic,ci,ci
2019-12-13T02:28:29.960Z,33.3331667,-116.248,11.13,2.65,ml,88,18,0.05922,0.2,ci,ci39228944,2019-12-13T02:39:25.370Z,"15km NE of Borrego Springs, CA",earthquake,0.17,0.41,0.237,25,automatic,ci,ci
2019-12-13T02:25:23.170Z,35.6055,-97.12733333,6.76,2.11,ml,93,31,0,0.18,ok,ok2019yiiw,2019-12-13T14:38:06.757Z,"8km SE of Luther, Oklahoma",earthquake,,0.3,0.16,19,reviewed,ok,ok
2019-12-13T02:18:13.710Z,35.8296667,-117.6698333,3.3,1.14,ml,20,58,0.0604,0.19,ci,ci39228936,2019-12-13T02:21:54.998Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.98,0.123,15,automatic,ci,ci
2019-12-13T02:14:39.770Z,35.677,-117.521,6.54,0.63,ml,13,128,0.0674,0.23,ci,ci39228928,2019-12-13T02:18:14.022Z,"15km SW of Searles Valley, CA",earthquake,0.54,1.4,0.109,8,automatic,ci,ci
2019-12-13T02:13:51.475Z,63.5116,-147.909,39.1,1.7,ml,,,,0.77,ak,ak019fxwr6r5,2019-12-13T02:19:09.752Z,"53km ENE of Cantwell, Alaska",earthquake,,2.1,,,automatic,ak,ak
2019-12-13T02:11:12.090Z,38.8383331,-122.8095016,2.01,0.59,md,15,111,0.01492,0.02,nc,nc73314121,2019-12-13T02:20:03.933Z,"8km WNW of Cobb, CA",earthquake,0.26,0.52,0.03,3,automatic,nc,nc
2019-12-13T02:06:13.590Z,33.4268333,-116.6305,6.71,0.13,ml,10,186,0.07135,0.12,ci,ci39228920,2019-12-13T15:05:48.457Z,"15km SSE of Anza, CA",earthquake,0.69,0.89,0.14,3,reviewed,ci,ci
2019-12-13T01:58:33.044Z,63.5008,-150.8875,0.8,1.9,ml,,,,0.53,ak,ak019fxwfd1k,2019-12-13T02:02:45.899Z,"97km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-13T01:47:30.600Z,35.8338333,-117.6625,5.71,1.42,ml,24,57,0.05582,0.19,ci,ci39228904,2019-12-13T01:58:13.530Z,"24km N of Ridgecrest, CA",earthquake,0.26,0.81,0.186,23,automatic,ci,ci
2019-12-13T01:39:14.490Z,19.0455,-67.1543,7,2.71,md,3,335,1.04,0.16,pr,pr2019347003,2019-12-13T06:43:46.372Z,"61km NNW of Isabela, Puerto Rico",earthquake,11.2,10.64,0.01,3,reviewed,pr,pr
2019-12-13T01:22:33.290Z,38.8218346,-122.8078308,2.66,0.77,md,21,50,0.002345,0.02,nc,nc73314111,2019-12-13T02:31:03.003Z,"7km NW of The Geysers, CA",earthquake,0.24,0.44,0.1,5,automatic,nc,nc
2019-12-13T01:19:35.860Z,18.9638,-67.1596,4,2.81,md,7,224,0.4987,0.47,pr,pr2019347002,2019-12-13T06:42:43.820Z,"52km N of San Antonio, Puerto Rico",earthquake,2.12,3.27,0.12,6,reviewed,pr,pr
2019-12-13T01:18:42.410Z,33.1298333,-116.3933333,1.71,0.73,ml,22,79,0.1326,0.28,ci,ci39228872,2019-12-13T01:22:23.706Z,"14km S of Borrego Springs, CA",earthquake,0.41,0.78,0.21,8,automatic,ci,ci
2019-12-13T01:15:53.208Z,36.7547,-116.0972,3.2,-0.1,ml,12,89.32,0.009,0.1154,nn,nn00712957,2019-12-13T01:34:36.831Z,"61km N of Pahrump, Nevada",earthquake,,1.2,0.82,6,reviewed,nn,nn
2019-12-13T01:09:24.986Z,36.8558,-115.969,3.4,0.1,ml,16,182.92,0.051,0.1429,nn,nn00712954,2019-12-13T01:22:17.692Z,"70km E of Beatty, Nevada",earthquake,,2.1,0.14,8,reviewed,nn,nn
2019-12-13T00:58:54.880Z,18.5578,-68.4763,102,3.1,md,3,173,1.4737,0.54,pr,pr2019347001,2019-12-13T06:41:53.660Z,"8km WSW of Punta Cana, Dominican Republic",earthquake,10.24,7.1,0.03,3,reviewed,pr,pr
2019-12-13T00:58:14.720Z,38.7529984,-122.7208328,1.87,0.68,md,8,175,0.01853,0.02,nc,nc73314106,2019-12-13T01:56:03.788Z,"4km SW of Anderson Springs, CA",earthquake,0.52,0.46,0.06,2,automatic,nc,nc
2019-12-13T00:50:24.870Z,35.8271667,-117.6635,5.96,1.47,ml,23,78,0.05483,0.15,ci,ci39228840,2019-12-13T15:06:24.732Z,"23km N of Ridgecrest, CA",earthquake,0.23,0.68,0.123,20,reviewed,ci,ci
2019-12-13T00:47:14.890Z,47.5571667,-113.8348333,10.51,-0.7,md,5,223,0.121,0.08,mb,mb80374964,2019-12-13T15:34:48.010Z,"20km E of Ronan, Montana",earthquake,2.03,1,,1,reviewed,mb,mb
2019-12-13T00:44:51.324Z,60.0168,-149.7433,19.5,2.1,ml,,,,1.1,ak,ak019fxvqyto,2019-12-13T00:47:48.287Z,"19km WSW of Seward, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-13T00:43:55.340Z,35.6516667,-117.4573333,5.42,1.16,ml,17,58,0.05938,0.22,ci,ci39228832,2019-12-13T00:47:36.523Z,"14km SSW of Searles Valley, CA",earthquake,0.48,1.59,0.152,16,automatic,ci,ci
2019-12-13T00:40:51.370Z,45.7323333,-111.8196667,5.27,-0.82,md,3,156,0.113,0.06,mb,mb80374974,2019-12-13T15:51:52.550Z,"26km SE of Whitehall, Montana",earthquake,2.02,6.04,,1,reviewed,mb,mb
2019-12-13T00:30:41.400Z,38.836834,-122.8290024,1.32,0.35,md,7,127,0.01448,0.01,nc,nc73314096,2019-12-13T00:39:05.337Z,"9km NW of The Geysers, CA",earthquake,0.38,1.19,,1,automatic,nc,nc
2019-12-13T00:25:00.020Z,44.8541667,-110.431,9.54,1.45,ml,11,164,0.1146,0.16,uu,uu60353447,2019-12-13T00:51:26.710Z,"53km NE of Old Faithful Geyser, Wyoming",earthquake,0.82,2.41,0.218,2,reviewed,uu,uu
2019-12-13T00:22:41.909Z,36.36583333,-97.71183333,6.65,1.49,ml,35,57,0.1799646848,0.2,ok,ok2019yiev,2019-12-13T14:39:19.457Z,"15km ESE of Enid, Oklahoma",earthquake,,0.6,0.18,6,reviewed,ok,ok
2019-12-13T00:09:04.170Z,35.9166667,-117.7438333,11.74,0.89,ml,8,101,0.082,0.09,ci,ci39228792,2019-12-13T15:06:26.734Z,"15km E of Little Lake, CA",earthquake,0.32,0.92,0.255,9,reviewed,ci,ci
2019-12-13T00:08:23.750Z,36.364,-97.71266667,7.46,1.53,ml,76,33,0.1781650379,0.16,ok,ok2019yiei,2019-12-13T14:45:59.892Z,"15km ESE of Enid, Oklahoma",earthquake,,0.4,0.21,23,reviewed,ok,ok
2019-12-12T23:59:49.622Z,63.4842,-148.1306,13.6,1.5,ml,,,,0.81,ak,ak019fwlzsvd,2019-12-13T00:03:29.872Z,"42km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-12T23:56:57.400Z,58.1878333,-155.2985,1.17,-0.61,ml,4,150,0.0272,0.01,av,av70861574,2019-12-13T01:15:27.650Z,"97km SE of King Salmon, Alaska",earthquake,0.35,0.87,0.364,4,reviewed,av,av
2019-12-12T23:56:30.360Z,58.251,-155.1293333,0.77,-0.49,ml,6,212,0.03082,0.12,av,av70861569,2019-12-13T01:08:54.170Z,"101km ESE of King Salmon, Alaska",earthquake,0.68,3.07,0.324,6,reviewed,av,av
2019-12-12T23:51:33.100Z,35.6563333,-117.4423333,1.63,1.6,ml,26,61,0.06989,0.18,ci,ci39228776,2019-12-13T00:02:29.320Z,"13km SSW of Searles Valley, CA",earthquake,0.26,0.5,0.12,24,automatic,ci,ci
2019-12-12T23:47:13.390Z,58.2093333,-155.3418333,1.24,-0.67,ml,4,179,0.007301,0.11,av,av70861559,2019-12-13T01:03:21.160Z,"93km SE of King Salmon, Alaska",earthquake,0.83,0.56,0.219,4,reviewed,av,av
2019-12-12T23:45:27.958Z,62.2091,-150.245,55.9,1.7,ml,,,,0.78,ak,ak019fwlwr6o,2019-12-12T23:48:46.785Z,"14km SSW of Talkeetna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2019-12-12T23:44:51.970Z,58.188,-155.3005,2.02,0.31,ml,9,150,0.02647,0.19,av,av70861549,2019-12-13T00:58:48.500Z,"97km SE of King Salmon, Alaska",earthquake,0.55,0.95,0.352,9,reviewed,av,av
2019-12-12T23:44:17.237Z,58.1937,-155.334,0.6,1.6,ml,,,,0.98,ak,ak019fwlwily,2019-12-13T01:34:53.438Z,"95km SE of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-12T23:37:32.970Z,35.6765,-117.5193333,7.62,1.18,ml,19,111,0.0678,0.19,ci,ci39228752,2019-12-13T15:06:27.750Z,"14km SW of Searles Valley, CA",earthquake,0.38,0.95,0.153,17,reviewed,ci,ci
2019-12-12T23:34:23.940Z,60.0471667,-153.0803333,0.6,-0.51,ml,4,192,0.0132,0.14,av,av70861534,2019-12-13T00:42:39.130Z,"52km SSW of Redoubt Volcano, Alaska",earthquake,0.54,0.51,0.193,3,reviewed,av,av
2019-12-12T23:20:56.780Z,35.5583333,-117.433,3.99,1.74,ml,31,45,0.03683,0.19,ci,ci39228736,2019-12-12T23:32:20.410Z,"23km ESE of Ridgecrest, CA",earthquake,0.29,0.5,0.23,25,automatic,ci,ci
2019-12-12T23:16:36.320Z,36.36383333,-97.71466667,7.08,1.38,ml,41,57,0.1772652145,0.16,ok,ok2019yicq,2019-12-13T14:48:29.380Z,"15km ESE of Enid, Oklahoma",earthquake,,0.4,0.17,8,reviewed,ok,ok
2019-12-12T23:14:31.300Z,46.8986667,-112.5251667,12.2,1.55,ml,11,111,0.106,0.12,mb,mb80374929,2019-12-13T00:27:17.190Z,"13km ESE of Lincoln, Montana",earthquake,0.5,0.48,0.087,3,reviewed,mb,mb
2019-12-12T23:08:31.310Z,46.9008333,-112.5271667,11.98,1.79,ml,10,120,0.104,0.11,mb,mb80374924,2019-12-13T00:26:08.950Z,"13km ESE of Lincoln, Montana",earthquake,0.44,0.54,0.184,4,reviewed,mb,mb
2019-12-12T23:03:18.560Z,33.313,-116.2796667,8.84,0.84,ml,25,113,0.05525,0.23,ci,ci39228728,2019-12-13T02:10:06.459Z,"11km NE of Borrego Springs, CA",earthquake,0.43,0.98,0.112,12,reviewed,ci,ci
2019-12-12T23:00:15.980Z,36.7705,-115.9331,0,-0.4,ml,10,198.31,0.059,0.195,nn,nn00712952,2019-12-13T02:08:52.242Z,"62km N of Pahrump, Nevada",earthquake,,14.1,0.18,3,reviewed,nn,nn
2019-12-12T22:50:36.600Z,18.7483,-67.3826,14,2.3,md,5,323,0.3905,0.06,pr,pr2019346013,2019-12-12T23:49:30.950Z,"41km NW of San Antonio, Puerto Rico",earthquake,0.84,1.06,0.38,2,reviewed,pr,pr
2019-12-12T22:50:24.220Z,35.8271667,-117.6588333,6.15,0.52,ml,8,79,0.05113,0.14,ci,ci39228704,2019-12-12T22:54:04.399Z,"23km N of Ridgecrest, CA",earthquake,0.32,0.78,0.156,8,automatic,ci,ci
2019-12-12T22:35:04.047Z,57.8229,-137.7325,3.19,3,ml,,167,0.813,1.27,us,us60006qub,2019-12-13T05:20:45.040Z,"134km WSW of Gustavus, Alaska",earthquake,3.8,6.8,0.038,90,reviewed,us,us
2019-12-12T22:24:18.490Z,46.9151666666667,-120.426666666667,7.02,2.34,ml,27,54,,0.18,uw,uw61563816,2019-12-13T16:22:04.223Z,"7km S of Kittitas, Washington",earthquake,0.3,0.82,0.0973677549876988,15,reviewed,uw,uw
2019-12-12T22:23:15.320Z,38.8325005,-122.8121643,2.02,0.77,md,18,62,0.009238,0.02,nc,nc73314081,2019-12-12T22:57:04.703Z,"8km W of Cobb, CA",earthquake,0.22,0.41,0.14,4,automatic,nc,nc
2019-12-12T22:23:12.550Z,35.8456667,-117.6468333,2.85,0.78,ml,14,95,0.04998,0.17,ci,ci39228672,2019-12-12T22:26:57.222Z,"24km WNW of Searles Valley, CA",earthquake,0.29,0.4,0.162,7,automatic,ci,ci
2019-12-12T22:21:06.378Z,62.382,-149.2942,120.1,1.9,ml,,,,1.23,ak,ak019fwl64p9,2019-12-12T22:27:40.836Z,"37km NE of Y, Alaska",earthquake,,1,,,automatic,ak,ak
2019-12-12T22:15:17.150Z,36.027,-117.7301667,2.16,0.58,ml,8,128,0.0285,0.1,ci,ci39228664,2019-12-13T15:07:11.739Z,"19km ENE of Little Lake, CA",earthquake,0.38,0.25,0.114,5,reviewed,ci,ci
2019-12-12T22:14:14.823Z,60.7662,-145.6663,20.1,2.1,ml,,,,0.73,ak,ak019fwl4nca,2019-12-12T22:18:48.367Z,"25km NNE of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-12T22:08:06.400Z,45.0826667,-111.7366667,-2,1.05,ml,15,125,0.263,0.14,mb,mb80374999,2019-12-13T16:34:12.330Z,"28km SE of Virginia City, Montana",quarry blast,0.77,31.61,0.109,5,reviewed,mb,mb
2019-12-12T22:06:33.680Z,38.8226662,-122.7928314,2.58,1.04,md,21,43,0.01349,0.03,nc,nc73314061,2019-12-13T00:37:03.327Z,"6km NNW of The Geysers, CA",earthquake,0.28,0.44,0.03,5,automatic,nc,nc
2019-12-12T21:54:31.095Z,65.2962,-163.0343,0,2,ml,,,,0.84,ak,ak019fwkrtp6,2019-12-12T22:04:55.081Z,"143km NE of Nome, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-12T21:52:33.880Z,35.81483333,-98.1105,7,1.29,ml,13,147,0.1682669803,0.17,ok,ok2019yhzw,2019-12-13T14:35:59.280Z,"15km NW of Okarche, Oklahoma",earthquake,,0.9,0.05,3,reviewed,ok,ok
2019-12-12T21:49:14.451Z,62.9135,-149.7137,58.5,2.4,ml,,,,0.7,ak,ak019fwkqpq3,2019-12-13T05:17:22.040Z,"65km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-12-12T21:47:33.419Z,62.7127,-149.7572,65.5,2.1,ml,,,,0.58,ak,ak019fwkqbsm,2019-12-12T21:55:59.553Z,"46km NNE of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-12T21:38:09.870Z,58.1945,-155.2445,0.08,-0.9,ml,5,128,0.04692,0.06,av,av70861544,2019-12-13T00:54:46.070Z,"99km ESE of King Salmon, Alaska",earthquake,0.33,3.71,0.191,5,reviewed,av,av
2019-12-12T21:26:23.310Z,19.148,-67.1845,10,2.98,md,6,251,0.6844,0.48,pr,pr2019346012,2019-12-13T05:22:02.040Z,"93km N of San Antonio, Puerto Rico",earthquake,2.94,31.61,0.14,4,reviewed,pr,pr
2019-12-12T21:18:39.990Z,38.8328323,-122.8118362,2.03,1.08,md,22,40,0.009524,0.02,nc,nc73314051,2019-12-12T21:27:03.172Z,"8km W of Cobb, CA",earthquake,0.19,0.37,0.13,5,automatic,nc,nc
2019-12-12T21:17:19.188Z,62.8493,-150.729,32.2,1.8,ml,,,,1.19,ak,ak019fwkjv7y,2019-12-12T21:22:11.154Z,"66km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-12-12T21:08:43.970Z,46.901,-112.5283333,11.65,1.32,ml,9,112,0.103,0.05,mb,mb80374904,2019-12-13T00:32:57.070Z,"13km ESE of Lincoln, Montana",earthquake,0.89,0.41,0.008,2,reviewed,mb,mb
2019-12-12T21:08:19.114Z,66.2875,-157.4446,3.7,2,ml,,,,0.84,ak,ak019fwkhxp3,2019-12-12T21:20:30.352Z,"73km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-12T21:00:50.910Z,38.833168,-122.8113327,1.89,1.35,md,28,40,0.01721,0.03,nc,nc73314046,2019-12-13T00:10:04.161Z,"8km W of Cobb, CA",earthquake,0.17,0.35,0.2,7,automatic,nc,nc
2019-12-12T20:55:36.170Z,19.2311668,-155.4140015,35.46,2.42,md,19,197,0.1052,0.11,hv,hv71276641,2019-12-12T21:07:06.330Z,"7km ENE of Pahala, Hawaii",earthquake,1.46,0.91,0.38,3,automatic,hv,hv
2019-12-12T20:46:04.389Z,63.1031,-149.8526,78.3,2,ml,,,,0.71,ak,ak019fwk4m8m,2019-12-12T20:52:43.725Z,"55km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-12T20:45:44.270Z,36.6471667,-121.27,8.27,1.19,md,19,137,0.05103,0.06,nc,nc73314031,2019-12-13T06:28:02.842Z,"16km SSE of Tres Pinos, CA",earthquake,0.35,0.49,0.449,13,reviewed,nc,nc
2019-12-12T20:45:35.180Z,38.836834,-122.8096695,2,0.76,md,22,55,0.01342,0.02,nc,nc73314026,2019-12-12T21:47:02.294Z,"8km WNW of Cobb, CA",earthquake,0.2,0.46,0.09,5,automatic,nc,nc
2019-12-12T20:32:26.780Z,38.8354988,-122.8131638,1.78,0.56,md,8,97,0.01806,0.01,nc,nc73314016,2019-12-12T21:23:02.304Z,"8km W of Cobb, CA",earthquake,0.5,1.21,,1,automatic,nc,nc
2019-12-12T20:32:05.660Z,38.8358345,-122.8121643,1.38,0.97,md,10,79,0.01723,0.01,nc,nc73314011,2019-12-12T21:11:03.085Z,"8km W of Cobb, CA",earthquake,0.26,0.86,0.09,2,automatic,nc,nc
2019-12-12T20:31:19.260Z,38.833168,-122.8118362,1.7,0.89,md,7,93,0.01758,0.03,nc,nc73314001,2019-12-12T20:59:04.014Z,"8km W of Cobb, CA",earthquake,0.83,1.55,,1,automatic,nc,nc
2019-12-12T20:30:46.610Z,38.8365,-122.8101667,2.1,2.75,md,75,30,0.0156,0.05,nc,nc73314006,2019-12-13T07:29:03.231Z,"8km WNW of Cobb, CA",earthquake,0.09,0.17,0.163,52,reviewed,nc,nc
2019-12-12T20:30:43.071Z,59.6317,-151.3038,2.2,2.3,ml,,,,0.62,ak,ak019fwk19tl,2019-12-12T20:34:53.766Z,"11km S of Fritz Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-12T20:28:24.134Z,64.606,-149.3329,14.5,1.3,ml,,,,1.44,ak,ak019fwk0sxe,2019-12-12T20:36:34.497Z,"10km WNW of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-12T20:21:34.590Z,38.8216667,-122.8453369,2.19,0.19,md,11,76,0.00818,0.04,nc,nc73313991,2019-12-12T20:47:03.946Z,"9km WNW of The Geysers, CA",earthquake,0.33,0.61,0.16,3,automatic,nc,nc
2019-12-12T20:20:28.260Z,36.1113333,-121.591,12.32,1.45,md,16,181,0.08137,0.06,nc,nc73313996,2019-12-13T06:01:02.695Z,"10km NNW of Lopez Point, CA",earthquake,0.37,0.78,0.251,15,reviewed,nc,nc
2019-12-12T20:16:04.760Z,37.4151667,-121.7613333,5.56,0.67,md,11,74,0.04263,0.03,nc,nc73313986,2019-12-13T01:42:03.709Z,"8km NE of Alum Rock, CA",earthquake,0.44,0.93,0.225,11,reviewed,nc,nc
2019-12-12T20:12:17.328Z,61.5522,-151.8922,80.8,1.7,ml,,,,0.6,ak,ak019fwjxcw4,2019-12-12T20:15:28.796Z,"100km WSW of Willow, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-12-12T20:06:32.480Z,37.3163333,-120.0326667,6.47,1.11,md,3,210,0.2273,0.06,nc,nc73313981,2019-12-13T05:35:03.546Z,"20km SSW of Mariposa, CA",earthquake,1.28,6.93,0.059,3,reviewed,nc,nc
2019-12-12T20:05:20.440Z,38.8378334,-122.8368301,1.87,0.7,md,14,110,0.01476,0.02,nc,nc73313976,2019-12-12T20:35:03.869Z,"10km NW of The Geysers, CA",earthquake,0.25,0.43,0.14,3,automatic,nc,nc
2019-12-12T20:01:08.750Z,46.0083333,-112.4621667,-2,1.68,ml,9,114,0.066,0.09,mb,mb80374859,2019-12-13T00:36:34.490Z,"5km E of Butte, Montana",quarry blast,0.49,31.61,0.183,3,reviewed,mb,mb
2019-12-12T19:51:58.640Z,36.0531667,-117.8515,1.91,1.28,ml,16,129,0.05522,0.17,ci,ci39228528,2019-12-12T19:55:40.303Z,"9km E of Coso Junction, CA",earthquake,0.34,0.33,0.251,19,automatic,ci,ci
2019-12-12T19:47:27.112Z,36.7168,-115.8561,0,0.8,ml,21,121.95,0.102,0.1791,nn,nn00712923,2019-12-13T02:08:39.032Z,"57km NNE of Pahrump, Nevada",earthquake,,0,0.31,13,reviewed,nn,nn
2019-12-12T19:46:58.850Z,39.4108333,-110.3076667,-1.63,1.97,md,9,198,0.01892,0.07,uu,uu60353417,2019-12-12T20:25:01.950Z,"17km SSE of East Carbon City, Utah",earthquake,0.61,0.49,0.07,8,reviewed,uu,uu
2019-12-12T19:43:04.710Z,35.7655,-117.5863333,7.66,0.69,ml,16,110,0.05095,0.18,ci,ci37431565,2019-12-13T02:05:52.434Z,"16km W of Searles Valley, CA",earthquake,0.39,0.77,0.144,6,reviewed,ci,ci
